 71    0.000067 8.623E-36 3.388E-23.03520.037  931.33900.720.000000       X      0       X      0                Q 25Q 26     g65262030 912 9 4 0    53.0   53.0,4846486,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=26;N=25,ElecStateLabel=X;Lambda=0;S=1;v=0;J=26;N=25,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 6.390E-41 3.351E-23.03460.034 3491.95820.720.000000       X      0       X      0                Q 49Q 50     g65222030 912 9 4 0   101.0  101.0,4846487,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=50;N=49,ElecStateLabel=X;Lambda=0;S=1;v=0;J=50;N=49,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 1.853E-34 3.613E-23.04600.046   79.56460.720.000000       X      0       X      0                Q  7Q  8     g65662030 912 9 4 0    17.0   17.0,4846488,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=8;N=7,ElecStateLabel=X;Lambda=0;S=1;v=0;J=8;N=7,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 9.772E-37 3.371E-23.03470.034 1420.25520.720.000000       X      0       X      0                Q 31Q 32     g65252030 912 9 4 0    65.0   65.0,4846489,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=32;N=31,ElecStateLabel=X;Lambda=0;S=1;v=0;J=32;N=31,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 2.097E-43 3.348E-23.03460.034 4698.70910.720.000000       X      0       X      0                Q 57Q 58     g65222030 912 9 4 0   117.0  117.0,4846490,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=58;N=57,ElecStateLabel=X;Lambda=0;S=1;v=0;J=58;N=57,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 8.119E-39 3.356E-23.03460.034 2460.08920.720.000000       X      0       X      0                Q 41Q 42     g65222030 912 9 4 0    85.0   85.0,4846491,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=42;N=41,ElecStateLabel=X;Lambda=0;S=1;v=0;J=42;N=41,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 4.078E-42 3.349E-23.03460.034 4073.66100.720.000000       X      0       X      0                Q 53Q 54     g65222030 912 9 4 0   109.0  109.0,4846492,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=54;N=53,ElecStateLabel=X;Lambda=0;S=1;v=0;J=54;N=53,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 1.261E-34 3.473E-23.04170.043  260.50110.720.000000       X      0       X      0                Q 13Q 14     g65662030 912 9 4 0    29.0   29.0,4846493,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=14;N=13,ElecStateLabel=X;Lambda=0;S=1;v=0;J=14;N=13,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 4.390E-44 3.349E-23.03460.034 5027.35990.720.000000       X      0       X      0                Q 59Q 60     g65222030 912 9 4 0   121.0  121.0,4846494,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=60;N=59,ElecStateLabel=X;Lambda=0;S=1;v=0;J=60;N=59,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 1.555E-34 3.505E-23.04310.044  188.71350.720.000000       X      0       X      0                Q 11Q 12     g65662030 912 9 4 0    25.0   25.0,4846496,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=12;N=11,ElecStateLabel=X;Lambda=0;S=1;v=0;J=12;N=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 71    0.000067 6.547E-38 3.360E-23.03460.034 2010.59900.720.000000       X      0       X      0                Q 37Q 38     g65222030 912 9 4 0    77.0   77.0,4846497,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=38;N=37,ElecStateLabel=X;Lambda=0;S=1;v=0;J=38;N=37,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
